"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","tax_pc","sales","sales_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","prov","year_n","lbuss","lnsas","did","day","date_yr_m","month_short","year_short","my","my_Apr20","my_Apr21","my_Aug20","my_Aug21","my_Dec20","my_Dec21","my_Feb20","my_Feb21","my_Jan20","my_Jan21","my_Jul20","my_Jul21","my_Jun20","my_Jun21","my_Mar20","my_Mar21","my_May20","my_May21","my_Nov20","my_Nov21","my_Oct20","my_Oct21","my_Sep20","my_Sep21","t0120","t0220","t0320","t0420","t0520","t0620","t0720","t0820","t0920","t1020","t1120","t1220","t0121","t0221","t0321","t0421","t0521","t0621","t0721","t0821","t0921","t1021","t1121","t1221","treatment"
"45","BOLIVAR","SIERRA","2021","September","September-2021",21,9,1,4,0,65.21,0.03,79,-13.43063746,-0.14530504,"provax",0,"provax",0,1,1,14,0,11,7059,61,3.362501369,0.02905689,5,1.0240576,26926,38.03229592,2485.909114,92.32374337,48.33333333,,41.86666667,,-21.06666667,4.090909091,1,"BOLIVAR",2,1.6094379124341,0,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","BOLIVAR","SIERRA","2021","October","October-2021",22,10,1,5,0,71.34,0.03,72,-27.01734336,-0.272854658,"provax",0,"provax",0,1,1,11,0,3,7161,102,3.4110883,0.04858693,1,1.05372188,23197,45.42492046,2467.654221,106.3781619,47.28571429,,42.29032258,,-16.29032258,4.761904762,1,"BOLIVAR",2,1.79175946922805,0,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","BOLIVAR","SIERRA","2021","November","November-2021",23,11,1,3,0,80.26,0.03,70,-21.42595662,-0.234353103,"provax",0,"provax",0,1,1,20,0,4,7371,210,3.511120215,0.100031915,12,0.99423942,23268,42.72990459,2334.098205,100.3136585,50.16666667,,44.66666667,,-19.46666667,3.954545455,1,"BOLIVAR",2,1.38629436111989,0,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","BOLIVAR","SIERRA","2021","December","December-2021",24,12,1,3,2,84.72,0.03,75,-8.039015351,-0.095658134,"provax",0,"provax",0,1,1,17,1,9,7694,323,3.664978827,0.153858612,175,1.03594741,23044,44.95519051,5102.825841,221.4383719,56.4,,46.22580645,,-13.67741935,2.695652174,1,"BOLIVAR",2,1.38629436111989,1.09861228866811,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","CAÑAR","SIERRA","2020","January","January-2020",1,1,0,4,4,0,0,109,-14.67833615,-0.118681546,"provax",0,"provax",0,0,0,54,1,4,,,,,-52,3.03956514,25925,117.244557,5351.221948,206.411647,,,,,,0,0,"CAÑAR",1,1.6094379124341,1.6094379124341,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","CAÑAR","SIERRA","2020","February","February-2020",2,2,0,0,0,0,0,77,-41.64575748,-0.351009243,"provax",0,"provax",0,0,0,59,0,4,,,,,-50,2.98702647,26249,113.7958197,4263.012939,162.4066798,,,,,,0,0,"CAÑAR",1,0,0,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","CAÑAR","SIERRA","2020","March","March-2020",3,3,0,5,5,0,0,104,-21.87007011,-0.172381635,"provax",0,"provax",0,0,0,36,2,2,39,39,0.013859472,0.013859472,-80,2.88075085,26409,109.0821633,4271.377107,161.7394489,-39.19354839,-28.83870968,-32.90322581,-44.27586207,-40.35483871,4,0,"CAÑAR",1,1.79175946922805,1.79175946922805,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","CAÑAR","SIERRA","2020","April","April-2020",4,4,0,0,0,0,0,182,47.74182608,0.35296814,"provax",0,"provax",0,0,0,4,1,2,297,258,0.10554521,0.091685738,27,3.22564928,26355,122.3923081,2631.598066,99.85194711,-74.66666667,-68.1,-62.4,-89.40740741,-70.8,0,0,"CAÑAR",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","CAÑAR","SIERRA","2020","May","May-2020",5,5,0,2,2,0,0,101,-2.802784637,-0.027001054,"provax",0,"provax",0,0,0,11,1,2,331,34,0.117627827,0.012082617,184,3.09957805,26420,117.3193812,3081.997699,116.6539629,-56.93548387,-51.87096774,-48.12903226,-78.1,-47.61290323,24.44444444,0,"CAÑAR",1,1.09861228866811,1.09861228866811,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","CAÑAR","SIERRA","2020","June","June-2020",6,6,0,3,2,0,0,97,-28.70584985,-0.228357311,"provax",0,"provax",0,0,0,30,2,6,542,211,0.192611125,0.074983298,137,3.13703738,26693,117.5228479,8614.289597,322.7171767,-32.26666667,-25.83333333,-29.3,-62.6,-28.83333333,19.95454545,0,"CAÑAR",1,1.38629436111989,1.09861228866811,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","CAÑAR","SIERRA","2020","July","July-2020",7,7,0,6,3,0,0,156,31.307907,0.251081735,"provax",0,"provax",0,0,0,43,0,6,739,197,0.262619227,0.070008102,-263,2.60140532,26849,96.89021267,4922.630852,183.3450353,-25.16129032,-19.32258065,-22.5483871,-56.16129032,-26.35483871,18.82608696,0,"CAÑAR",1,1.94591014905531,1.38629436111989,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","CAÑAR","SIERRA","2020","August","August-2020",8,8,0,4,1,0,0,180,47.19785217,0.355399765,"provax",0,"provax",0,0,0,35,4,5,1321,582,0.469445195,0.206825968,33,2.40223609,26893,89.32570148,5537.128683,205.8947936,-25.8125,-19.125,-18.5,-51.9375,-28.11111111,16.95238095,0,"CAÑAR",1,1.6094379124341,0.693147180559945,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","CAÑAR","SIERRA","2020","September","September-2020",9,9,0,9,5,0,0,141,19.36287376,0.159185558,"provax",0,"provax",0,0,0,45,1,4,1903,582,0.676271162,0.206825968,6,4.38978785,27210,161.3299467,5916.140008,217.4252116,-12.45,-10.65,4.25,-29.75,-24.82142857,13,0,"CAÑAR",1,2.30258509299405,1.79175946922805,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","CAÑAR","SIERRA","2020","October","October-2020",10,10,0,12,10,0,0,150,21.14711203,0.164118262,"provax",0,"provax",0,0,0,41,3,11,2109,206,0.749477605,0.073206442,-8,2.82827367,27359,103.376354,5478.273006,200.2365951,-8.516129032,0.64516129,3.129032258,-22.64516129,-21.74193548,9.838709677,0,"CAÑAR",1,2.56494935746154,2.39789527279837,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","CAÑAR","SIERRA","2020","November","November-2020",11,11,0,3,1,0,0,113,13.65182834,0.137413987,"provax",0,"provax",0,0,0,56,1,6,2437,328,0.866039318,0.116561714,5,3.11349699,27605,112.7874295,4957.716645,179.5948794,-9.566666667,0.333333333,1.133333333,-21.63333333,-20.4,9.566666667,0,"CAÑAR",1,1.38629436111989,0.693147180559945,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","CAÑAR","SIERRA","2020","December","December-2020",12,12,0,5,3,0,0,120,0.424519966,0.003550226,"provax",0,"provax",0,0,0,57,1,8,2804,367,0.996460504,0.130421186,90,2.48012946,27685,89.58387069,10341.79986,373.5524603,-6.290322581,13.51612903,12.61290323,-22.80645161,-20.03225806,12.89047619,0,"CAÑAR",1,1.79175946922805,1.38629436111989,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","CAÑAR","SIERRA","2021","January","January-2021",13,1,0,4,1,0.05,44.46,139,15.32166385,0.123883166,"provax",0,"provax",0,0,0,54,1,4,3502,698,1.244509517,0.248049013,-52,3.03956514,25925,117.244557,5351.221948,206.411647,-10.83870968,0.870967742,-2.225806452,-22.35483871,-25.03225806,8.903225806,0,"CAÑAR",2,1.6094379124341,0.693147180559945,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","CAÑAR","SIERRA","2021","February","February-2021",14,2,0,7,3,0.32,13.27,132,17.44547554,0.152289712,"provax",0,"provax",0,0,0,59,0,4,3911,409,1.389856288,0.145346771,-50,2.98702647,26249,113.7958197,4263.012939,162.4066798,-7.964285714,11.17857143,0.142857143,-19.32142857,-27.35714286,3.892857143,0,"CAÑAR",2,2.07944154167984,1.38629436111989,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","CAÑAR","SIERRA","2021","March","March-2021",15,3,0,8,1,2.85,4.12,170,43.12992989,0.339953543,"provax",0,"provax",0,0,0,36,2,2,4472,561,1.589219463,0.199363175,-80,2.88075085,26409,109.0821633,4271.377107,161.7394489,-2.225806452,19.19354839,0.935483871,-16.5483871,-22.25806452,2.741935484,0,"CAÑAR",2,2.19722457733622,0.693147180559945,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","CAÑAR","SIERRA","2021","April","April-2021",16,4,0,3,0,7.13,0.31,154,18.74182608,0.138563353,"provax",0,"provax",0,0,0,4,1,2,5159,687,1.833359394,0.244139931,27,3.22564928,26355,122.3923081,2631.598066,99.85194711,-3.3,26.53333333,1.466666667,-26.9,-24.03333333,4.5,0,"CAÑAR",2,1.38629436111989,0,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","CAÑAR","SIERRA","2021","May","May-2021",17,5,0,7,0,11.08,57.96,156,52.19721536,0.502849857,"provax",0,"provax",0,0,0,11,1,2,5601,442,1.990433411,0.157074017,184,3.09957805,26420,117.3193812,3081.997699,116.6539629,7.225806452,36.4516129,13.77419355,-25.58064516,-19.19354839,3.903225806,0,"CAÑAR",2,2.07944154167984,0,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","CAÑAR","SIERRA","2021","June","June-2021",18,6,0,14,4,16.52,0,114,-11.70584985,-0.093120963,"provax",0,"provax",0,0,0,30,2,6,5950,349,2.114457917,0.124024506,137,3.13703738,26693,117.5228479,8614.289597,322.7171767,21.83333333,44.2,30.86666667,-12.76666667,-17.56666667,-0.233333333,0,"CAÑAR",2,2.70805020110221,1.6094379124341,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","CAÑAR","SIERRA","2021","July","July-2021",19,7,0,3,1,46.71,0.31,135,10.307907,0.082666886,"provax",0,"provax",0,0,0,43,0,6,6292,342,2.235994826,0.121536909,-263,2.60140532,26849,96.89021267,4922.630852,183.3450353,33.22580645,48.12903226,28.48387097,-3.032258065,-16.4516129,-1.387096774,0,"CAÑAR",2,1.38629436111989,0.693147180559945,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","CAÑAR","SIERRA","2021","August","August-2021",20,8,0,10,2,50.11,0.31,111,-21.80214783,-0.164170145,"provax",0,"provax",0,0,0,35,4,5,6462,170,2.296407909,0.060413083,33,2.40223609,26893,89.32570148,5537.128683,205.8947936,48.64516129,51.22580645,46,-0.161290323,-15,-3.258064516,0,"CAÑAR",2,2.39789527279837,1.09861228866811,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","CAÑAR","SIERRA","2021","September","September-2021",21,9,1,9,1,54.02,0.31,98,-23.63712624,-0.194324932,"provax",0,"provax",0,0,0,45,1,4,6568,106,2.334077243,0.037669334,6,4.38978785,27210,161.3299467,5916.140008,217.4252116,49.4,44.7,35.4,-2.033333333,-11.3,-2.766666667,0,"CAÑAR",2,2.30258509299405,0.693147180559945,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","CAÑAR","SIERRA","2021","October","October-2021",22,10,1,7,0,62.29,0.31,92,-36.85288797,-0.286007466,"provax",0,"provax",0,0,0,41,3,11,6640,72,2.359663961,0.025586718,-8,2.82827367,27359,103.376354,5478.273006,200.2365951,58.25806452,51.80645161,38.09677419,4.580645161,-5.064516129,-3.967741935,0,"CAÑAR",2,2.07944154167984,0,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","CAÑAR","SIERRA","2021","November","November-2021",23,11,1,7,1,68.42,0.31,78,-20.34817166,-0.20481677,"provax",0,"provax",0,0,0,56,1,6,6708,68,2.383829194,0.024165233,5,3.11349699,27605,112.7874295,4957.716645,179.5948794,67.4,54.78571429,45.76666667,17.83333333,-3.7,-4.1,0,"CAÑAR",2,2.07944154167984,0.693147180559945,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","CAÑAR","SIERRA","2021","December","December-2021",24,12,1,10,0,70.97,0.31,92,-27.57548003,-0.230611493,"provax",0,"provax",0,0,0,57,1,8,7030,322,2.498258682,0.114429487,90,2.48012946,27685,89.58387069,10341.79986,373.5524603,67.51612903,69.45833333,59.22580645,14.61290323,2.483870968,12.89047619,0,"CAÑAR",2,2.39789527279837,0,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","CARCHI","SIERRA","2020","January","January-2020",1,1,0,1,1,0,0,57,-14.67833615,-0.118681546,"antivax",1,"antivax",1,0,1,12,0,4,,,,,3,2.13941042,20229,105.7595739,3127.319246,154.5958399,,,,,,0,1,"CARCHI",1,0.693147180559945,0.693147180559945,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","CARCHI","SIERRA","2020","February","February-2020",2,2,0,6,6,0,0,57,-41.64575748,-0.351009243,"antivax",1,"antivax",1,0,1,19,1,4,,,,,14,1.6742181,20456,81.84484259,3225.106085,157.6606416,,,,,,0,1,"CARCHI",1,1.94591014905531,1.94591014905531,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","CARCHI","SIERRA","2020","March","March-2020",3,3,0,0,0,0,0,59,-21.87007011,-0.172381635,"antivax",1,"antivax",1,0,1,22,1,8,6,6,0.003210805,0.003210805,6,2.02866984,20618,98.39314385,3646.644544,176.8670358,-36.22580645,-28.16129032,-30.06451613,,-37.93548387,3.727272727,1,"CARCHI",1,0,0,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","CARCHI","SIERRA","2020","April","April-2020",4,4,0,0,0,0,0,57,47.74182608,0.35296814,"antivax",1,"antivax",1,0,1,11,0,8,53,47,0.028362115,0.025151309,-3,2.09767681,20880,100.4634488,3409.864633,163.3076932,-68.26666667,-62.63333333,-64.63333333,,-65.13333333,0,1,"CARCHI",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","CARCHI","SIERRA","2020","May","May-2020",5,5,0,0,0,0,0,69,-2.802784637,-0.027001054,"antivax",1,"antivax",1,0,1,10,0,12,152,99,0.081340404,0.05297829,-10,1.60335551,20936,76.5836602,3385.162047,161.6909652,-55.5483871,-48.29032258,-51.96774194,,-47.16129032,0,1,"CARCHI",1,0,0,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","CARCHI","SIERRA","2020","June","June-2020",6,6,0,4,4,0,0,75,-28.70584985,-0.228357311,"antivax",1,"antivax",1,0,1,19,0,4,302,150,0.16161054,0.080270136,46,1.49898091,21189,70.74335315,5883.715303,277.6778188,-33.5,-21.06666667,-31.16666667,,-28.66666667,0,1,"CARCHI",1,1.6094379124341,1.6094379124341,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","CARCHI","SIERRA","2020","July","July-2020",7,7,0,4,3,0,0,109,31.307907,0.251081735,"antivax",1,"antivax",1,0,1,16,0,3,895,593,0.478945143,0.317334603,-30,1.64674651,21275,77.40289119,3783.063264,177.8173097,-25.4516129,-13.64516129,-21.12903226,,-27.19354839,0,1,"CARCHI",1,1.6094379124341,1.38629436111989,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","CARCHI","SIERRA","2020","August","August-2020",8,8,0,3,2,0,0,139,47.19785217,0.355399765,"antivax",1,"antivax",1,0,1,17,2,3,1935,1040,1.035484751,0.556539608,61,1.69854317,21539,78.85896142,3575.137537,165.9843789,-22.875,-13.1875,-21.3125,,-24.4375,18,1,"CARCHI",1,1.38629436111989,1.09861228866811,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","CARCHI","SIERRA","2020","September","September-2020",9,9,0,3,2,0,0,116,19.36287376,0.159185558,"antivax",1,"antivax",1,0,1,17,1,7,2648,713,1.417035463,0.381550712,9,1.78473445,24835,71.86367828,2187.97755,88.10056573,-10.8,-2.75,-12.4,,-20.4,20.16666667,1,"CARCHI",1,1.38629436111989,1.09861228866811,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","CARCHI","SIERRA","2020","October","October-2020",10,10,0,2,0,0,0,76,21.14711203,0.164118262,"antivax",1,"antivax",1,0,1,21,0,6,3042,394,1.627878353,0.21084289,17,1.9250166,21775,88.40489552,3842.301004,176.4546959,-4.129032258,7.161290323,-6.225806452,,-19.38709677,17.43478261,1,"CARCHI",1,1.09861228866811,0,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","CARCHI","SIERRA","2020","November","November-2020",11,11,0,4,2,0,0,64,13.65182834,0.137413987,"antivax",1,"antivax",1,0,1,21,0,8,3289,247,1.76005651,0.132178157,-33,1.82217003,21489,84.79547815,4401.165118,204.8101409,-3.2,3.666666667,-9.933333333,,-17.46666667,16.69565217,1,"CARCHI",1,1.6094379124341,1.09861228866811,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","CARCHI","SIERRA","2020","December","December-2020",12,12,0,1,0,0,0,101,0.424519966,0.003550226,"antivax",1,"antivax",1,0,1,32,1,6,3629,340,1.942002151,0.181945641,262,2.0868256,21332,97.82606413,9215.596312,432.0080776,3.741935484,15.4516129,1.806451613,,-14.96774194,14.07142857,1,"CARCHI",1,0.693147180559945,0,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","CARCHI","SIERRA","2021","January","January-2021",13,1,0,1,0,0.05,68.39,151,15.32166385,0.123883166,"antivax",1,"antivax",1,0,1,12,0,4,5074,1445,2.715271126,0.773268975,3,2.13941042,20229,105.7595739,3127.319246,154.5958399,-12.83870968,-5.290322581,-21.96774194,,-24.09677419,18.31818182,1,"CARCHI",2,0.693147180559945,0,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86","CARCHI","SIERRA","2021","February","February-2021",14,2,0,3,0,0.46,57.73,74,17.44547554,0.152289712,"antivax",1,"antivax",1,0,1,19,1,4,5714,640,3.057757038,0.342485913,14,1.6742181,20456,81.84484259,3225.106085,157.6606416,-5.642857143,3.428571429,-13.64285714,,-25.39285714,12.66666667,1,"CARCHI",2,1.38629436111989,0,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"87","CARCHI","SIERRA","2021","March","March-2021",15,3,0,5,2,3.62,10.05,96,43.12992989,0.339953543,"antivax",1,"antivax",1,0,1,22,1,8,6117,403,3.273416136,0.215659098,6,2.02866984,20618,98.39314385,3646.644544,176.8670358,0.806451613,10.09677419,-10.58064516,,-21.77419355,11.14814815,1,"CARCHI",2,1.79175946922805,1.09861228866811,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"88","CARCHI","SIERRA","2021","April","April-2021",16,4,0,5,2,13.85,1.88,105,18.74182608,0.138563353,"antivax",1,"antivax",1,0,1,11,0,8,6896,779,3.690285708,0.416869572,-3,2.09767681,20880,100.4634488,3409.864633,163.3076932,2,17.2,-4.466666667,,-24.16666667,10.92,1,"CARCHI",2,1.79175946922805,1.09861228866811,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
