"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","txp_change","tax_pc","sales","sales_pc_k","sales_change","sales_change_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","lbuss","lnsas","lsales","ltxp","lsalesc","treat_dic","post_dic","did"
"386","ORELLANA","ORIENTE",2020,"February","2",2,2,"pre",4,4,0,0,30,-19.11145136,-0.389144504,"antivax",1,"antivax",1,1,1,51,0,3,NA,NA,NA,NA,-10,2.08141009,18177,80,114.5078995,5047.678089,277.6958843,-38953127,-2.14,NA,NA,NA,NA,NA,0,1,1.6094379124341,1.6094379124341,5.62652657353314,4.38202663467388,NA,1,0,0
"387","ORELLANA","ORIENTE",2020,"March","3",3,3,"pre",4,4,0,0,34,-15.43573827,-0.31223845,"antivax",1,"antivax",1,1,1,32,0,4,1,1,0.000619817,0.000619817,-40,2.83288126,18257,57,155.1668544,3559.602239,194.9719143,-1488075850,-81.51,-32.77419355,4.466666667,-20.5483871,-26.66666667,-28,1,1,1.6094379124341,1.6094379124341,5.27285551895977,4.04305126783455,NA,1,0,0
"388","ORELLANA","ORIENTE",2020,"April","4",4,4,"pre",0,0,0,0,33,-12.4001678,-0.27313044,"antivax",1,"antivax",1,1,1,10,1,1,33,32,0.020453954,0.019834137,11,2.52425052,18314,-46,137.8317418,2839.480819,155.0442732,-720121420,-39.32,-70.03333333,-44.78571429,-61.3,NA,-58.03333333,0,1,0,0,5.04371070968214,NA,NA,1,0,0
"389","ORELLANA","ORIENTE",2020,"May","5",5,5,"pre",1,1,0,0,44,-2.575964186,-0.055306728,"antivax",1,"antivax",1,1,1,23,0,1,237,204,0.146896577,0.126442624,4,2.11298796,18268,29,115.6660806,3733.91781,204.3966395,894436991,48.96,-54.83870968,-30.57692308,-50.5483871,-86.85,-42.83870968,0,1,0.693147180559945,0.693147180559945,5.32006241739205,3.36729582998647,3.89100363820407,1,0,0
"390","ORELLANA","ORIENTE",2020,"June","6",6,6,"pre",6,6,0,0,86,44.12097119,1.053533772,"antivax",1,"antivax",1,1,1,34,0,5,741,504,0.459284236,0.312387658,18,2.10590677,18297,64,115.0957408,6359.481752,347.5696427,2625563942,143.5,-41.1,-15.78571429,-39.5,-81.34615385,-31.8,0,1,1.94591014905531,1.94591014905531,5.8509650555728,4.15888308335967,4.96633503519968,1,0,0
"391","ORELLANA","ORIENTE",2020,"July","7",7,7,"pre",3,2,0,0,85,42.62651005,1.005971189,"antivax",1,"antivax",1,1,1,42,0,6,1323,582,0.820017603,0.360733367,20,2.39681485,18361,297,130.5383612,4252.848123,231.6239923,-2106633629,-114.73,-36,-8.419354839,-31.70967742,-79.24137931,-30.16129032,0,1,1.38629436111989,1.09861228866811,5.44511533402941,5.6937321388027,NA,1,0,0
"392","ORELLANA","ORIENTE",2020,"August","8",8,8,"pre",5,3,0,0,57,16.14241092,0.395089659,"antivax",1,"antivax",1,1,1,41,1,4,1618,295,1.002863554,0.182845951,201,2.74470206,18658,76,147.1059095,3426.611215,183.6537257,-826236908,-44.28,-31.8125,-3.75,-28.3125,-78.15384615,-26.875,0,1,1.79175946922805,1.38629436111989,5.21305205901879,4.33073334028633,NA,1,0,0
"393","ORELLANA","ORIENTE",2020,"September","9",9,9,"pre",9,6,0,0,40,-2.900468533,-0.067609251,"antivax",1,"antivax",1,1,1,36,0,7,1731,113,1.07290285,0.070039296,-159,2.47970251,18734,275,132.3637509,4118.434785,219.8374498,691823570,36.93,-11.95,14.47058824,-14.9,-38.15,-20.3,14.42857143,1,2.30258509299405,1.94591014905531,5.39288840871197,5.61677109766657,3.60902422886447,1,0,0
"394","ORELLANA","ORIENTE",2020,"October","10",10,10,"pre",18,6,0,0,43,-0.92190826,-0.020989713,"antivax",1,"antivax",1,1,1,29,0,9,1952,221,1.209882359,0.136979509,98,1.90017401,19009,168,99.96180809,4048.652848,212.9861038,-69781937,-3.67,-4.032258065,24.3,-17.06451613,-25.58064516,-18.16129032,11.81481481,1,2.94443897916644,1.94591014905531,5.36122692320559,5.12396397940326,NA,1,0,0
"395","ORELLANA","ORIENTE",2020,"November","11",11,11,"pre",7,2,0,0,51,11.16385065,0.280244221,"antivax",1,"antivax",1,1,1,46,1,7,2064,112,1.279301838,0.06941948,177,2.60391311,19177,135,135.7831314,5241.810916,273.3384219,1193158068,62.22,-6.433333333,20.72727273,-22.7,-21.7,-15.7,11.56,1,2.07944154167984,1.09861228866811,5.61071066812422,4.90527477843843,4.13067649146949,1,0,0
"396","ORELLANA","ORIENTE",2020,"December","12",12,12,"pre",15,11,0,0,36,-8.943347987,-0.198991584,"antivax",1,"antivax",1,1,1,38,1,9,2110,46,1.30781341,0.028511572,-30,2.32217768,19312,116,120.2453231,10162.48395,526.2263853,4920673037,254.8,-2.548387097,31,-12.22580645,-11.06666667,-11.77419355,9.619047619,1,2.77258872223978,2.484906649788,6.26573151045055,4.75359019110636,5.54047892369801,1,0,0
"397","ORELLANA","ORIENTE",2021,"January","13",13,1,"pre",12,9,0,0.45,47,-8.157745256,-0.147898454,"antivax",1,"antivax",1,1,1,53,1,3,2198,88,1.362357287,0.054543877,-19,2.95810337,17911,309,165.1556792,5086.631216,283.9948197,-7660930033,-427.72,-3.483870968,22.92307692,-22.06451613,-22.12903226,-18,9.884615385,1,2.56494935746154,2.30258509299405,5.64895599750189,5.73334127689775,NA,1,0,0
"398","ORELLANA","ORIENTE",2021,"February","14",14,2,"pre",7,3,0.27,60.78,44,-2.417953036,-0.050992354,"antivax",1,"antivax",1,1,1,51,0,3,2323,125,1.439834385,0.077477098,-10,2.08141009,18177,159,114.5078995,5047.678089,277.6958843,782101762,43.03,-1.428571429,26.16666667,-18.42857143,-17.62962963,-20.75,5.375,1,2.07944154167984,1.38629436111989,5.62652657353314,5.06890420222023,3.76189754685051,1,0,0
"399","ORELLANA","ORIENTE",2021,"March","15",15,3,"pre",5,1,2.04,50.78,57,7.564261728,0.153012011,"antivax",1,"antivax",1,1,1,32,0,4,2506,183,1.553260856,0.113426471,-40,2.83288126,18257,341,155.1668544,3559.602239,194.9719143,2122520207,116.26,4.290322581,33,-16.74193548,-16.4516129,-17.64516129,4.888888889,1,1.79175946922805,0.693147180559945,5.27285551895977,5.83188247728352,4.7558290622732,1,0,0
"400","ORELLANA","ORIENTE",2021,"April","16",16,4,"pre",7,5,6.66,8.45,58,12.5998322,0.277528318,"antivax",1,"antivax",1,1,1,10,1,1,2895,389,1.794369584,0.241108728,11,2.52425052,18314,91,137.8317418,2839.480819,155.0442732,-770615519,-42.08,11.76666667,32,-12.2,-10.10714286,-17.9,6.269230769,1,2.07944154167984,1.79175946922805,5.04371070968214,4.51085950651685,NA,1,0,0
"401","ORELLANA","ORIENTE",2021,"May","17",17,5,"pre",10,6,10.67,3.29,56,9.424035814,0.202336892,"antivax",1,"antivax",1,1,1,23,0,1,3210,315,1.989611871,0.195242286,4,2.11298796,18268,175,115.6660806,3733.91781,204.3966395,436212701,23.88,22.16129032,NA,-4.548387097,-0.571428571,-15.48387097,5.923076923,1,2.39789527279837,1.94591014905531,5.32006241739205,5.16478597392351,3.1730412885244,1,0,0
"402","ORELLANA","ORIENTE",2021,"June","18",18,6,"pre",9,1,14.62,3.29,52,10.12097119,0.241671583,"antivax",1,"antivax",1,1,1,34,0,5,3449,239,2.137748082,0.148136211,18,2.10590677,18297,306,115.0957408,6359.481752,347.5696427,3638242330,198.84,30.2,NA,2.733333333,5.538461538,-19.8,2.730769231,1,2.30258509299405,0.693147180559945,5.8509650555728,5.72358510195238,5.29250048122647,1,0,0
"403","ORELLANA","ORIENTE",2021,"July","19",19,7,"pre",9,2,53.63,3.29,52,10.62651005,0.250782035,"antivax",1,"antivax",1,1,1,42,0,6,3586,137,2.222662981,0.084914899,20,2.39681485,18361,286,130.5383612,4252.848123,231.6239923,-3517074235,-191.55,41.74193548,NA,10.93548387,4.62962963,-17.03225806,0.481481481,1,2.30258509299405,1.09861228866811,5.44511533402941,5.65599181081985,NA,1,0,0
"404","ORELLANA","ORIENTE",2021,"August","20",20,8,"pre",13,5,60.47,3.29,37,-3.857589079,-0.094415485,"antivax",1,"antivax",1,1,1,41,1,4,3648,62,2.261091621,0.03842864,201,2.74470206,18658,2980,147.1059095,3426.611215,183.6537257,2218391,0.12,46.32258065,NA,12.41935484,6.692307692,-18.09677419,-0.346153846,1,2.63905732961526,1.79175946922805,5.21305205901879,7.99967857949945,-2.12026353620009,1,0,0
